uri,artist_names,track_name,search_term
spotify:track:4MsUsFfWseB9M2plGJyuIw,"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),"taylor swift, brendon urie, panic! at the disco me! (feat. brendon urie of panic! at the disco)"
spotify:track:3LzJUPmudZeeJhUpeXYcuV,Guaynaa,Rebota,guaynaa rebota
spotify:track:4t8YQE2FIpTIq9SxeuOuuP,"Micro TDH, Rels B",Dime Cuantas Veces,"micro tdh, rels b dime cuantas veces"
spotify:track:2ktoFujjJtantyMoVdBJlX,"ChocQuibTown, Zion & Lennox, Farruko, Manuel Turizo",Pa Olvidarte (feat. Manuel Turizo) - Remix,"chocquibtown, zion & lennox, farruko, manuel turizo pa olvidarte (feat. manuel turizo) - remix"
spotify:track:4QtiVmuA88tPQiCOHZuQ5b,"Sofía Reyes, Jason Derulo, De La Ghetto","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","sofía reyes, jason derulo, de la ghetto 1, 2, 3 (feat. jason derulo & de la ghetto)"
spotify:track:7kh95COsNZjnTmc6aF76n7,Paulo Londra,Homerun (Intro),paulo londra homerun (intro)
spotify:track:2xJCMIJfcNYDc5iR0sAm2O,Dua Lipa,New Rules,dua lipa new rules
spotify:track:0vrmHPfoBadXVr2n0m1aqZ,Avicii,Heaven,avicii heaven
spotify:track:2rkES33en1hJMXCh1exFeh,MC Davo,Tengo Un Problema,mc davo tengo un problema
spotify:track:4b2V2ZuTYELubat4l5qZaE,Paulo Londra,Forever Alone,paulo londra forever alone
spotify:track:3krzcyMKlRXjVkJFZqMN4t,Paulo Londra,Chica Paranormal,paulo londra chica paranormal
spotify:track:5UHt8da1DadBV8Gsgtjg6t,"Dayvi, Victor Cardenas, Kelly Ruíz",Baila Conmigo (feat. Kelly Ruiz),"dayvi, victor cardenas, kelly ruíz baila conmigo (feat. kelly ruiz)"
spotify:track:4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,Sucker,jonas brothers sucker
spotify:track:4eOPVWfx1n9vI26r4PfIJG,"Reik, Wisin & Yandel",Duele,"reik, wisin & yandel duele"
spotify:track:7dQFpbs34ufIEU745DVclf,ROSALÍA,Aute Cuture,rosalía aute cuture
spotify:track:1G586ld1gbaECg4Bc6w40O,"Thalia, Natti Natasha",No Me Acuerdo,"thalia, natti natasha no me acuerdo"
spotify:track:39N9RPD9MRb5WmoLzNzPeA,"Nicky Jam, J Balvin",X,"nicky jam, j balvin x"
spotify:track:2zDj4WjbNDmrRL6Z4YjjCA,"Reik, Maluma",Amigos Con Derechos,"reik, maluma amigos con derechos"
spotify:track:1WSGTYKLEpKfNQYYW5Oymt,"benny blanco, Selena Gomez, J Balvin, Tainy","I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco, selena gomez, j balvin, tainy i can’t get enough (benny blanco, selena gomez, j balvin, tainy)"
spotify:track:2IA8cFA46DkjgbsRG7kKbp,"Amenazzy, Nicky Jam, Farruko",Baby,"amenazzy, nicky jam, farruko baby"
spotify:track:6MbSMSXrSlvsyHf4kcaLQi,Paulo Londra,No Puedo,paulo londra no puedo
spotify:track:6jA8JUuPCGYjFcgw0AoM5T,"Reik, Ozuna, Wisin",Me Niego (feat. Ozuna & Wisin),"reik, ozuna, wisin me niego (feat. ozuna & wisin)"
spotify:track:1algWk375QvT1XNJJbRsGM,Paulo Londra,Demasiado Loco,paulo londra demasiado loco
spotify:track:3NncP0ajz9lqYAZcQD7Bpo,"Reik, Wisin & Yandel",Duele,"reik, wisin & yandel duele"
spotify:track:5KawlOMHjWeUjQtnuRs22c,"BTS, Halsey",Boy With Luv (feat. Halsey),"bts, halsey boy with luv (feat. halsey)"
spotify:track:2l7CpLcHxJeiWibGWftnew,Paulo Londra,Maldita Abusadora,paulo londra maldita abusadora
spotify:track:46lvmzK8wxAy66tjzXXSh0,Paulo Londra,Tal Vez,paulo londra tal vez
spotify:track:6FyRXC8tJUh863JCkyWqtk,Paulo Londra,Adan y Eva,paulo londra adan y eva
spotify:track:53rkN7z3bKorDSIxDvqXNt,"Paulo Londra, De La Ghetto, Justin Quiles",Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),"paulo londra, de la ghetto, justin quiles solo pienso en ti (feat. de la ghetto & justin quiles)"
spotify:track:7rknFhrVDyxzTJkPSf7LoW,"Jhay Cortez, J Balvin, Bad Bunny",No Me Conoce - Remix,"jhay cortez, j balvin, bad bunny no me conoce - remix"
spotify:track:2aMVyJSuDFFL1sTjJnvk7X,"Paulo Londra, Lenny Tavárez",Nena Maldición (feat. Lenny Tavárez),"paulo londra, lenny tavárez nena maldición (feat. lenny tavárez)"
spotify:track:2G1tXoGBaEMJ7FKGnkf6ud,"Gucci Mane, Bruno Mars, Kodak Black",Wake Up in the Sky,"gucci mane, bruno mars, kodak black wake up in the sky"
spotify:track:0L3DcFGrGtixx5MmxJbJNI,"Maluma, Ozuna",Dispuesto (feat. Ozuna),"maluma, ozuna dispuesto (feat. ozuna)"
spotify:track:3NbwRR74N1FykCWETcEk3j,"Nicky Jam, J Balvin, Anuel AA, Arcangel",Ven y Hazlo Tú (feat. Arcángel),"nicky jam, j balvin, anuel aa, arcangel ven y hazlo tú (feat. arcángel)"
spotify:track:7GVUmCP00eSsqc4tzj1sDD,Redbone,Come and Get Your Love - Single Version,redbone come and get your love - single version
spotify:track:7zAGi1cps7yYhAajGXlFTH,Paulo Londra,Chica Paranormal,paulo londra chica paranormal
spotify:track:5NPzbTzFxIQPaheZuPhn4f,Paulo Londra,Forever Alone,paulo londra forever alone
spotify:track:3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,wish you were gay,billie eilish wish you were gay
spotify:track:6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow.,post malone wow.
spotify:track:4cuGZb0iFyHtwaSKdKrJkF,"Luis Fonsi, Ozuna",Imposible,"luis fonsi, ozuna imposible"
spotify:track:6TqXcAFInzjp0bODyvrWEq,"Khalid, Disclosure",Talk (feat. Disclosure),"khalid, disclosure talk (feat. disclosure)"
spotify:track:0JcNysfWVWaMS7R6vzGB2k,"Carlos Vives, Sebastian Yatra",Robarte un Beso,"carlos vives, sebastian yatra robarte un beso"
spotify:track:1m69ELEgE6k5ZWsap40ozt,Ozuna,Se Preparó,ozuna se preparó
spotify:track:6nDKrPlXdpomGBgAlO7UdP,"Avicii, Aloe Blacc",SOS (feat. Aloe Blacc),"avicii, aloe blacc sos (feat. aloe blacc)"
spotify:track:31UjYv5vLsDkzchJOtUMtW,Maluma,HP,maluma hp
spotify:track:4Sib57MmYGJzSvkW84jTwh,"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),"taylor swift, brendon urie, panic! at the disco me! (feat. brendon urie of panic! at the disco)"
spotify:track:6m9qNGeOq3Nvq7Qhal4t83,Danna Paola,Mala Fama,danna paola mala fama
spotify:track:4pUCKHjJ4Ijewc37rRrvHn,BLACKPINK,Kill This Love,blackpink kill this love
spotify:track:4AKWHLChPxYdXAB2cHmZB7,"Brytiago, Anuel AA",Controla,"brytiago, anuel aa controla"
spotify:track:6qP73DRFGojLuIk1siIhNE,"The Rudeboyz, Jowell & Randy, Manuel Turizo",Dile la Verdad,"the rudeboyz, jowell & randy, manuel turizo dile la verdad"
spotify:track:4uhcQhTqjG3MJJMUDPVVC9,Christian Nodal,Nada Nuevo,christian nodal nada nuevo
spotify:track:1g2Z2lOrwayOzDqOc8EfbR,"Farruko, Bad Bunny",La Cartera,"farruko, bad bunny la cartera"
spotify:track:5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me,halsey without me
spotify:track:0nfp44XFmPrLDMMmYfNIP3,La Arrolladora Banda El Limón De Rene Camacho,Calidad Y Cantidad,la arrolladora banda el limón de rene camacho calidad y cantidad
spotify:track:224EVTFiLsdQignUFLvDeH,"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",Pa Mí - Remix,"dalex, rafa pabön, khea, sech, feid, cazzu, lenny tavárez pa mí - remix"
spotify:track:1LO951RWD10l9Vys0NrFty,Christian Nodal,No Te Contaron Mal,christian nodal no te contaron mal
spotify:track:2ttoeuNKXixDHom5rRvowm,Christian Nodal,De Los Besos Que Te Di,christian nodal de los besos que te di
spotify:track:7nHUD2xhqkehsYk3PT6QDs,"Morat, Aitana",Presiento,"morat, aitana presiento"
spotify:track:23OXdR7YuUBVWh5hSnYJau,Twenty One Pilots,Chlorine,twenty one pilots chlorine
spotify:track:59PYgzOiOjGDzjDT5N5oOX,"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA",Asesina - Remix,"brytiago, daddy yankee, ozuna, darell, anuel aa asesina - remix"
spotify:track:6SFtimpTgM5wdYqTalvtFy,Jesse & Joy,Te Esperé,jesse & joy te esperé
spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,twenty one pilots stressed out
spotify:track:2fuCquhmrzHpu5xcA1ci9x,"Queen, David Bowie",Under Pressure - Remastered 2011,"queen, david bowie under pressure - remastered 2011"
spotify:track:3tTV4DYlhkiXRNiiXwIAPf,"Madonna, Maluma",Medellín (with Maluma),"madonna, maluma medellín (with maluma)"
spotify:track:0s5DNDV6LAKn2u2Ufa3VjQ,"Mau y Ricky, Manuel Turizo, Camilo",Desconocidos,"mau y ricky, manuel turizo, camilo desconocidos"
spotify:track:3JjaofJ0lCeEsFSZqppzOp,"Sean Paul, J Balvin",Contra La Pared,"sean paul, j balvin contra la pared"
spotify:track:1mT47pKLXUwPYGwB91GcNz,"KAROL G, Maluma",Créeme,"karol g, maluma créeme"
spotify:track:5Lb1pjnll07UQKxNpnnGBy,KAROL G,Punto G,karol g punto g
spotify:track:6q8Lb50EtqNeeJXXe8mMAH,"KAROL G, Anuel AA",Culpables,"karol g, anuel aa culpables"
spotify:track:0mAGeks6ns4FZWBPkjD9HR,KURT,La Mujer Perfecta,kurt la mujer perfecta
spotify:track:2sXp9Qmvc7mRaDBjBgcGGi,The Police,Every Breath You Take,the police every breath you take
spotify:track:4gETXGy39voJGFbvyYJ6gC,"Aleman, Yoga Fire, Cozy Cuz, Fntxy, Dee",Humo en la Trampa,"aleman, yoga fire, cozy cuz, fntxy, dee humo en la trampa"
spotify:track:6it15CsDlkqB7N4lF0C1qM,Bad Bunny,Caro,bad bunny caro
spotify:track:5fLOkcGJ6fGNyOGPlG07cK,Alta Consigna,Culpable Tu,alta consigna culpable tu
spotify:track:7DrluKkTviBwCc8AV3VGmf,"Shakira, Maluma",Clandestino,"shakira, maluma clandestino"
spotify:track:4NGbpyKrKMlJX4kP8iTQFJ,"Noriel, Manuel Turizo",No Te Hagas la Loca,"noriel, manuel turizo no te hagas la loca"
spotify:track:1b2hnkOJVVEereFRweGX51,Los Plebes del Rancho de Ariel Camacho,Según Tus Labios,los plebes del rancho de ariel camacho según tus labios
spotify:track:68EMU2RD1ECNeOeJ5qAXCV,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),"charlie puth, selena gomez we don't talk anymore (feat. selena gomez)"
spotify:track:2VRVV7cvAGPJ2EBU4FIVCz,Farruko,Nadie,farruko nadie
spotify:track:3T5QSIgoaPIh07SwixRDp7,"Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose",A Solas - Remix,"lunay, lyanno, anuel aa, brytiago, alex rose a solas - remix"
spotify:track:76RWLAVyisV2lPJYqJG0iU,"Millonario, Aleman",Tío Rico,"millonario, aleman tío rico"
spotify:track:4pbJqGIASGPr0ZpGpnWkDn,Queen,We Will Rock You - Remastered 2011,queen we will rock you - remastered 2011
spotify:track:1k1CJlU1eAEpAbNK0TVeKD,"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez",Que Mas Pues - Remix,"sech, justin quiles, maluma, nicky jam, farruko, dalex, lenny tavárez que mas pues - remix"
spotify:track:5hnbE5BF2e8BCk9OMR1UVC,BTS,Mikrokosmos,bts mikrokosmos
spotify:track:4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored","ariana grande break up with your girlfriend, i'm bored"
spotify:track:7lthOBXNue2IvedLRfkod8,BTS,HOME,bts home
spotify:track:6KUE0HSSudAp9AOycaF6SH,BTS,Make It Right,bts make it right
spotify:track:3fy4CajqticmYK5wXYF9lE,"Gera MX, Dharius",Borracho Gacho,"gera mx, dharius borracho gacho"
spotify:track:5N4erncE7kuUccm7zEmwzk,"Silk City, Dua Lipa, Diplo, Mark Ronson",Electricity (with Dua Lipa),"silk city, dua lipa, diplo, mark ronson electricity (with dua lipa)"
spotify:track:3wGRfBDRNQb0nFDFrUPvq6,"Sebastian Yatra, Beret",Vuelve,"sebastian yatra, beret vuelve"
spotify:track:6JdS5rJvJaRA7B1tcm7kxZ,BTS,Dionysus,bts dionysus
spotify:track:7kuRvjpeUcn6qNV9IBXC2C,"Cauty, Brytiago, Darell, Cosculluela, Rafa Pabön, Chencho Corleone",Ta To Gucci (Remix),"cauty, brytiago, darell, cosculluela, rafa pabön, chencho corleone ta to gucci (remix)"
spotify:track:1RouRzlg8OKFeqc6LvdxmB,Maluma,Felices los 4,maluma felices los 4
spotify:track:5BDP2tky8oMQJPS33frKVp,"Sebastian Yatra, Reik",Un Año,"sebastian yatra, reik un año"
spotify:track:1Kjer1JoWuJGNwGV6Pbgv1,Sebastian Yatra,Cristina,sebastian yatra cristina
spotify:track:2swZ0X1njeU32SNJeBKIfW,Aventura,Inmortal,aventura inmortal
spotify:track:6sAwJPgaSQ9Q4XGnbx1gZb,"Maluma, Becky G, Anitta",Mala Mía - Remix,"maluma, becky g, anitta mala mía - remix"
spotify:track:12qU8qH0t9AL8700krnZR7,"Millonario, Aleman",Tío Rico,"millonario, aleman tío rico"
spotify:track:5itOtNx0WxtJmi1TQ3RuRd,"Calvin Harris, Rag'n'Bone Man",Giant (with Rag'n'Bone Man),"calvin harris, rag'n'bone man giant (with rag'n'bone man)"
spotify:track:76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,dua lipa idgaf
spotify:track:0FDMH2ahuIVzCybwHJK9zh,Anuel AA,Quiere Beber,anuel aa quiere beber
spotify:track:2QmsKag0YaqhAbpR9Nwmpn,Danny Ocean,Epa Wei,danny ocean epa wei
spotify:track:3RD0PGolM0mETGHaprwgMn,Manuel Turizo,Culpables,manuel turizo culpables
spotify:track:17LxkTp8UNbPcYrDrI6UOq,"Alejandro Fernández, Sebastian Yatra",Contigo Siempre,"alejandro fernández, sebastian yatra contigo siempre"
spotify:track:3rq5w4bQGigXOfdN30ATJt,Arctic Monkeys,Do I Wanna Know?,arctic monkeys do i wanna know?
spotify:track:0TKD15GPvflAICDg2vfwKT,Natti Natasha,La Mejor Version de Mi,natti natasha la mejor version de mi
spotify:track:4rDbp1vnvEhieiccprPMdI,Queen,Somebody To Love - Remastered 2011,queen somebody to love - remastered 2011
spotify:track:0hlXUgUiIfedkY56EktGpd,Inspector,Amargo Adiós,inspector amargo adiós
spotify:track:3eB9M6owEHwk4nNrZRNUwd,"Alejandro Sanz, Camila Cabello",Mi Persona Favorita,"alejandro sanz, camila cabello mi persona favorita"
spotify:track:3XF5xLJHOQQRbWya6hBp7d,Billie Eilish,you should see me in a crown,billie eilish you should see me in a crown
spotify:track:0I6syWcqSUsZ3sXJEOIGsj,Reik,Ráptame,reik ráptame
spotify:track:5C0LFQARavkPpn7JgA4sLk,The Police,Every Breath You Take,the police every breath you take
spotify:track:4QIo4oxwzzafcBWkKjDpXY,Billie Eilish,xanny,billie eilish xanny
spotify:track:6IRdLKIyS4p7XNiP8r6rsx,Billie Eilish,all the good girls go to hell,billie eilish all the good girls go to hell
spotify:track:4VTTpwcAxVSQNzEZLi75d0,"Nacho, Manuel Turizo",Déjalo,"nacho, manuel turizo déjalo"
spotify:track:7o0oY5wRcoV7oPuDhD2J1z,Paloma Mami,Fingías,paloma mami fingías
spotify:track:4NzMOnvSJVNKF7nw5NkXIP,Billie Eilish,bury a friend,billie eilish bury a friend
spotify:track:4W3FJapn5CD6Fnrlfj4HFe,"C. Tangana, Becky G",Booty,"c. tangana, becky g booty"
spotify:track:4n7jnSxVLd8QioibtTDBDq,"Alan Walker, Sabrina Carpenter, Farruko",On My Way,"alan walker, sabrina carpenter, farruko on my way"
spotify:track:7COXchtUOMd6uIT6HvmRaI,"Lauv, Troye Sivan",i'm so tired...,"lauv, troye sivan i'm so tired..."
spotify:track:56dwc4Rm7t00qpsQzefuVi,"MC Davo, Santa Fe Klan",Desde Cero (feat. Santa Fe Klan),"mc davo, santa fe klan desde cero (feat. santa fe klan)"
spotify:track:6XGfoK5edwViiZlmv7kQcE,Kevin Roldan,Nadie Como Yo,kevin roldan nadie como yo
spotify:track:4Ba4zZmZbDA3yCyDXxRvNP,"Rauw Alejandro, Alex Rose, Lyanno, Lenny Tavárez, Cazzu",Toda - Remix,"rauw alejandro, alex rose, lyanno, lenny tavárez, cazzu toda - remix"
spotify:track:6iRkrVOhCjgKFB2cBWnx4M,Jaguares,Te Lo Pido por Favor,jaguares te lo pido por favor
spotify:track:5icOoE6VgqFKohjWWNp0Ac,"Marshmello, CHVRCHES",Here With Me,"marshmello, chvrches here with me"
spotify:track:1h9P5WJwyvK8OB7O2YiXgp,"Ozuna, Romeo Santos",Ibiza,"ozuna, romeo santos ibiza"
spotify:track:7LLXLd0pisbEAdIVK502VM,Wisin & Yandel,Reggaetón en lo Oscuro,wisin & yandel reggaetón en lo oscuro
spotify:track:7tFiyTwD0nx5a1eklYtX2J,Queen,Bohemian Rhapsody - Remastered 2011,queen bohemian rhapsody - remastered 2011
spotify:track:6De0lHrwBfPfrhorm9q1Xl,Danny Ocean,Me Rehúso,danny ocean me rehúso
spotify:track:5zUGr7GcNo7UNjvkNYkjiH,Danny Ocean,Swing,danny ocean swing
spotify:track:2EzRdhuoPyNJDlep7lnNf2,Danny Ocean,Dembow,danny ocean dembow
spotify:track:7FEmLU7M5aZ5O7FlOdxB33,Edwin Luna y La Trakalosa de Monterrey,Fíjate Que Si,edwin luna y la trakalosa de monterrey fíjate que si
spotify:track:0LQ1J0BCzA2qnAgp9MkkNE,"6ix9ine, Anuel AA",MALA,"6ix9ine, anuel aa mala"
spotify:track:4CbANooTL2aTHzJZqQ0Uvk,"Anuel AA, Zion",Hipócrita,"anuel aa, zion hipócrita"
spotify:track:0PG9fbaaHFHfre2gUVo7AN,"Cardi B, Bruno Mars",Please Me,"cardi b, bruno mars please me"
spotify:track:4txc3txsIt81diMzGhrVPS,Billie Eilish,wish you were gay,billie eilish wish you were gay
spotify:track:2XWjPtKdi5sucFYtVav07d,"Zedd, Katy Perry",365,"zedd, katy perry 365"
spotify:track:7ICx8UXRmLzbLrORTVOM96,Christian Nodal,Nada Nuevo,christian nodal nada nuevo
spotify:track:6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,tame impala the less i know the better
spotify:track:3NuK5xMlSlB6K2Qp16zf3h,"Clean Bandit, Demi Lovato",Solo (feat. Demi Lovato),"clean bandit, demi lovato solo (feat. demi lovato)"
spotify:track:6aLJnupvPpT9HLv3xaUhe1,Pedro Capó,Calma,pedro capó calma
spotify:track:7dbka99KTWke5o9hRp0JoB,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,"post malone, swae lee sunflower - spider-man: into the spider-verse"
spotify:track:4UuVcf9nvpqyPsOk0P9oBH,"Pepe Aguilar, Melissa Robles, Ángela Aguilar, La Marisoul",Prometiste,"pepe aguilar, melissa robles, ángela aguilar, la marisoul prometiste"
spotify:track:25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho,ava max sweet but psycho
spotify:track:0rTV5WefWd1J3OwIheTzxM,"Khalid, Disclosure",Talk,"khalid, disclosure talk"
spotify:track:5Yv6qD8384II8ahFaofgFV,Ed Maverick,Fuentes de Ortiz,ed maverick fuentes de ortiz
spotify:track:27rdGxbavYJeBphck5MZAF,"Mark Ronson, Miley Cyrus",Nothing Breaks Like a Heart (feat. Miley Cyrus),"mark ronson, miley cyrus nothing breaks like a heart (feat. miley cyrus)"
spotify:track:0EJu1RBtxzldMG2peczuPv,Paloma Mami,No Te Enamores,paloma mami no te enamores
spotify:track:2LskIZrCeLxRvCiGP8gxlh,"XXXTENTACION, Lil Pump, Swae Lee, Maluma",Arms Around You (feat. Maluma & Swae Lee),"xxxtentacion, lil pump, swae lee, maluma arms around you (feat. maluma & swae lee)"
spotify:track:2cYnZNzFRFK0H7vSNxPsUq,"Anuel AA, Romeo Santos",Ella Quiere Beber - Remix,"anuel aa, romeo santos ella quiere beber - remix"
spotify:track:3rPAD722s5FFNnwjC91t7Z,Anuel AA,Quiere Beber,anuel aa quiere beber
spotify:track:6XBjCetHKdO5L9cwMDVffw,"Anuel AA, Zion",Hipócrita,"anuel aa, zion hipócrita"
spotify:track:6ayCEojiJIe5d8DwXVlGU4,"Reykon, Cosculluela",Domingo (feat. Cosculluela),"reykon, cosculluela domingo (feat. cosculluela)"
spotify:track:6sR4WtcYJOCXzDsDfY9PwV,Ozuna,Cama Vacia,ozuna cama vacia
spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,Drake,In My Feelings,drake in my feelings
spotify:track:4cIPLtg1avt2Jm3ne9S1zy,Queen,Killer Queen - Remastered 2011,queen killer queen - remastered 2011
spotify:track:0ljEFYEFuqspdPCWn75FPP,Maroon 5,Sugar,maroon 5 sugar
spotify:track:1nfyE13arjOuO54HH0zmqj,Manuel Turizo,Esperándote,manuel turizo esperándote
spotify:track:4pN7yDeBmmAud5lBtuCsVs,"Darell, Farruko",Caliente,"darell, farruko caliente"
spotify:track:0mtdxzBRDbueLFpiwpbHKO,Luis Fonsi,Sola,luis fonsi sola
spotify:track:6tT4Ks1N04Ut0lSQ3xjSaZ,"CNCO, Prince Royce",Llegaste Tú,"cnco, prince royce llegaste tú"
spotify:track:5600nq7TiBraBX2jobyJ3l,Dua Lipa,"Swan Song - From the Motion Picture ""Alita: Battle Angel""","dua lipa swan song - from the motion picture ""alita: battle angel"""
spotify:track:5Q3e16qE1RE5oilN3ukasm,"Ozuna, Lunay, Rauw Alejandro, Lyanno",Luz Apaga,"ozuna, lunay, rauw alejandro, lyanno luz apaga"
spotify:track:6WSAPEkvEfcEUgSTAo1D3S,"Sebastian Yatra, Beret",Vuelve,"sebastian yatra, beret vuelve"
spotify:track:39LmTF9RgyakzSYX8txrow,Ariana Grande,imagine,ariana grande imagine
spotify:track:2hloaUoRonYssMuqLCBLTX,Ariana Grande,bloodline,ariana grande bloodline
spotify:track:1TEL6MlSSVLSdhOSddidlJ,Ariana Grande,needy,ariana grande needy
spotify:track:4SPu0Ql902hTVXkBoNIYtq,Ariana Grande,NASA,ariana grande nasa
spotify:track:7EQpvVujgytLVY8vKiDHAg,Ariana Grande,bad idea,ariana grande bad idea
spotify:track:3wFLWP0FcIqHK1wb1CPthQ,Ariana Grande,fake smile,ariana grande fake smile
spotify:track:4lD7gHKF1e8Y9stQuVezZB,Ariana Grande,ghostin,ariana grande ghostin
spotify:track:2qT1uLXPVPzGgFOx4jtEuo,Ariana Grande,no tears left to cry,ariana grande no tears left to cry
spotify:track:0nyrWJu7GTlmS7YxPb7ZyA,Río Roma,Deberías Estar Aquí,río roma deberías estar aquí
spotify:track:6DCZcSspjsKoFjzjrWoCdn,Drake,God's Plan,drake god's plan
spotify:track:11cDEev79fPKi6uJCjUhu8,"The Chainsmokers, 5 Seconds of Summer",Who Do You Love,"the chainsmokers, 5 seconds of summer who do you love"
spotify:track:08bNPGLD8AhKpnnERrAc6G,"Marshmello, Anne-Marie",FRIENDS,"marshmello, anne-marie friends"
spotify:track:59S2kAfdUxi6k2Si8Vi0f3,Calibre 50,Mi Sorpresa Fuiste Tú,calibre 50 mi sorpresa fuiste tú
spotify:track:2Ye46ZY2LKOQTPXaauQisB,Carla Morrison,Te Regalo,carla morrison te regalo
spotify:track:14msK75pk3pA33pzPVNtBF,Ariana Grande,7 rings,ariana grande 7 rings
spotify:track:2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,"thank u, next","ariana grande thank u, next"
spotify:track:1ea25iz3zE8aLnbSZ5ZR92,El Bebeto,Seremos,el bebeto seremos
spotify:track:3gu0fRSgFuc4FmrtIv0DnC,"Wisin & Yandel, Ozuna",Callao,"wisin & yandel, ozuna callao"
spotify:track:14JzyD6FlBD5z0wV5P07YI,Billie Eilish,when the party's over,billie eilish when the party's over
spotify:track:2wRkBumdItthjYP9XknImg,"Marc Anthony, Will Smith, Bad Bunny",Está Rico,"marc anthony, will smith, bad bunny está rico"
spotify:track:1NTypzYioS7MHVnIR4d7Uy,Carlos Rivera,Regrésame Mi Corazón,carlos rivera regrésame mi corazón
spotify:track:79esEXlqqmq0GPz0xQSZTV,Shawn Mendes,Lost In Japan,shawn mendes lost in japan
spotify:track:5cepAtqnEQ6yVG6088zMMu,"Maluma, Nego do Borel",Corazón (feat. Nego do Borel),"maluma, nego do borel corazón (feat. nego do borel)"
spotify:track:40hjNYfeyudUJU3QHGW0t1,"Lenin Ramírez, T3R Elemento",Rolling One,"lenin ramírez, t3r elemento rolling one"
spotify:track:3ZpajXo0KgjHw5WSMMIDfy,Grupo Codiciado,Gente De Accionar,grupo codiciado gente de accionar
spotify:track:2yGNkkwU2iT0doFxkxhcXH,Banda MS de Sergio Lizárraga,Tengo Que Colgar,banda ms de sergio lizárraga tengo que colgar
spotify:track:5Y9fnynLlIvqtM710MHzfz,Ozuna,Síguelo Bailando,ozuna síguelo bailando
spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,post malone better now
spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,"Anitta, J Balvin",Downtown,"anitta, j balvin downtown"
spotify:track:3ao3OVxHlb3C08vAaApUlm,"Luis Fonsi, Ozuna",Imposible,"luis fonsi, ozuna imposible"
spotify:track:0cftlm9IYJi4KoN1PDvR2V,Carlos Rivera,Sería Más Fácil,carlos rivera sería más fácil
spotify:track:2mDLrugtj3r6XpH3SdlLGB,Alejandro Fernández,Me Hace Tanto Bien,alejandro fernández me hace tanto bien
spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,xxxtentacion sad!
spotify:track:0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,xxxtentacion moonlight
spotify:track:2c7GlMNmF7pbohjykutmLP,"Sia, Diplo, Labrinth, LSD","Thunderclouds (feat. Sia, Diplo, and Labrinth)","sia, diplo, labrinth, lsd thunderclouds (feat. sia, diplo, and labrinth)"
